id,application_nm,process_nm,audit_nm,object_nm,audit_measure_nm,audit_measure_type_cd,parent_id
183,SEC_SILVER,TRANSACTION_TYPE_CATEGORY_XREF,TRANSACTION_TYPE_CATEGORY_XREF,TRANSACTION_TYPE_CATEGORY_XREF,MARKED_FOR_UPDATE,CDC,181
184,SEC_SILVER,TRANSACTION_TYPE_CATEGORY_XREF,TRANSACTION_TYPE_CATEGORY_XREF,TRANSACTION_TYPE_CATEGORY_XREF,MARKED_FOR_DELETE,CDC,
185,SEC_SILVER,TRANSACTION_TYPE_CATEGORY_XREF,TRANSACTION_TYPE_CATEGORY_XREF,TRANSACTION_TYPE_CATEGORY_XREF,MARKED_FOR_SKIP,CDC,181
186,SEC_SILVER,TRANSACTION_TYPE_CATEGORY_XREF,TRANSACTION_TYPE_CATEGORY_XREF,TRANSACTION_TYPE_CATEGORY_XREF,RECORDS_INSERTED,DML,182
187,SEC_SILVER,TRANSACTION_TYPE_CATEGORY_XREF,TRANSACTION_TYPE_CATEGORY_XREF,TRANSACTION_TYPE_CATEGORY_XREF,RECORDS_UPDATED,DML,183
188,SEC_SILVER,TRANSACTION_TYPE_CATEGORY_XREF,TRANSACTION_TYPE_CATEGORY_XREF,TRANSACTION_TYPE_CATEGORY_XREF,RECORDS_DELETED,DML,184
189,SEC_SILVER,TRANSACTION_TYPE_CATEGORY_XREF_KEY,TRANSACTION_TYPE_CATEGORY_XREF_KEY,TRANSACTION_TYPE_CATEGORY_XREF_KEY,RECORDS_INSERTED,DML,182
190,SEC_SILVER,PERFORMANCE_METRIC_VARIANT_CONFIG,PERFORMANCE_METRIC_VARIANT_CONFIG,PERFORMANCE_METRIC_VARIANT_CONFIG,RECORDS_RECEIVED,COUNT,
191,SEC_SILVER,PERFORMANCE_METRIC_VARIANT_CONFIG,PERFORMANCE_METRIC_VARIANT_CONFIG,PERFORMANCE_METRIC_VARIANT_CONFIG,MARKED_FOR_INSERT,CDC,190
192,SEC_SILVER,PERFORMANCE_METRIC_VARIANT_CONFIG,PERFORMANCE_METRIC_VARIANT_CONFIG,PERFORMANCE_METRIC_VARIANT_CONFIG,MARKED_FOR_UPDATE,CDC,190
193,SEC_SILVER,PERFORMANCE_METRIC_VARIANT_CONFIG,PERFORMANCE_METRIC_VARIANT_CONFIG,PERFORMANCE_METRIC_VARIANT_CONFIG,MARKED_FOR_DELETE,CDC,
194,SEC_SILVER,PERFORMANCE_METRIC_VARIANT_CONFIG,PERFORMANCE_METRIC_VARIANT_CONFIG,PERFORMANCE_METRIC_VARIANT_CONFIG,MARKED_FOR_SKIP,CDC,190
195,SEC_SILVER,PERFORMANCE_METRIC_VARIANT_CONFIG,PERFORMANCE_METRIC_VARIANT_CONFIG,PERFORMANCE_METRIC_VARIANT_CONFIG,RECORDS_INSERTED,DML,191
196,SEC_SILVER,PERFORMANCE_METRIC_VARIANT_CONFIG,PERFORMANCE_METRIC_VARIANT_CONFIG,PERFORMANCE_METRIC_VARIANT_CONFIG,RECORDS_UPDATED,DML,192
197,SEC_SILVER,PERFORMANCE_METRIC_VARIANT_CONFIG,PERFORMANCE_METRIC_VARIANT_CONFIG,PERFORMANCE_METRIC_VARIANT_CONFIG,RECORDS_DELETED,DML,193
198,SEC_SILVER,PERFORMANCE_METRIC_VARIANT_CONFIG,PERFORMANCE_METRIC_VARIANT_CONFIG_KEY,PERFORMANCE_METRIC_VARIANT_CONFIG_KEY,RECORDS_INSERTED,DML,191
199,SEC_SILVER,FUND_PORTFOLIO_TRANSACTION,FUND_PORTFOLIO_TRANSACTION,FUND_PORTFOLIO_TRANSACTION,RECORDS_RECEIVED,COUNT,
200,SEC_SILVER,FUND_PORTFOLIO_TRANSACTION,FUND_PORTFOLIO_TRANSACTION,FUND_PORTFOLIO_TRANSACTION,MARKED_FOR_INSERT,CDC,199
201,SEC_SILVER,FUND_PORTFOLIO_TRANSACTION,FUND_PORTFOLIO_TRANSACTION,FUND_PORTFOLIO_TRANSACTION,MARKED_FOR_UPDATE,CDC,199
202,SEC_SILVER,FUND_PORTFOLIO_TRANSACTION,FUND_PORTFOLIO_TRANSACTION,FUND_PORTFOLIO_TRANSACTION,MARKED_FOR_DELETE,CDC,
203,SEC_SILVER,FUND_PORTFOLIO_TRANSACTION,FUND_PORTFOLIO_TRANSACTION,FUND_PORTFOLIO_TRANSACTION,MARKED_FOR_SKIP,CDC,199
204,SEC_SILVER,FUND_PORTFOLIO_TRANSACTION,FUND_PORTFOLIO_TRANSACTION,FUND_PORTFOLIO_TRANSACTION,RECORDS_INSERTED,DML,200
205,SEC_SILVER,FUND_PORTFOLIO_TRANSACTION,FUND_PORTFOLIO_TRANSACTION,FUND_PORTFOLIO_TRANSACTION,RECORDS_UPDATED,DML,201
206,SEC_SILVER,FUND_PORTFOLIO_TRANSACTION,FUND_PORTFOLIO_TRANSACTION,FUND_PORTFOLIO_TRANSACTION,RECORDS_DELETED,DML,202
207,SEC_SILVER,FUND_PORTFOLIO_TRANSACTION,FUND_PORTFOLIO_TRANSACTION_KEY,FUND_PORTFOLIO_TRANSACTION_KEY,RECORDS_INSERTED,DML,200
208,SEC_SILVER,FUND_PORTFOLIO_XREF,FUND_PORTFOLIO_XREF,FUND_PORTFOLIO_XREF,RECORDS_RECEIVED,COUNT,
209,SEC_SILVER,FUND_PORTFOLIO_XREF,FUND_PORTFOLIO_XREF,FUND_PORTFOLIO_XREF,MARKED_FOR_INSERT,CDC,208
210,SEC_SILVER,FUND_PORTFOLIO_XREF,FUND_PORTFOLIO_XREF,FUND_PORTFOLIO_XREF,MARKED_FOR_UPDATE,CDC,208
211,SEC_SILVER,FUND_PORTFOLIO_XREF,FUND_PORTFOLIO_XREF,FUND_PORTFOLIO_XREF,MARKED_FOR_DELETE,CDC,
212,SEC_SILVER,FUND_PORTFOLIO_XREF,FUND_PORTFOLIO_XREF,FUND_PORTFOLIO_XREF,MARKED_FOR_SKIP,CDC,208
213,SEC_SILVER,FUND_PORTFOLIO_XREF,FUND_PORTFOLIO_XREF,FUND_PORTFOLIO_XREF,RECORDS_INSERTED,DML,209
214,SEC_SILVER,FUND_PORTFOLIO_XREF,FUND_PORTFOLIO_XREF,FUND_PORTFOLIO_XREF,RECORDS_UPDATED,DML,210
215,SEC_SILVER,FUND_PORTFOLIO_XREF,FUND_PORTFOLIO_XREF,FUND_PORTFOLIO_XREF,RECORDS_DELETED,DML,211
216,SEC_SILVER,FUND_PORTFOLIO_XREF,FUND_PORTFOLIO_XREF_KEY,FUND_PORTFOLIO_XREF_KEY,RECORDS_INSERTED,DML,209
217,SEC_SILVER,FUND_TRANSACTION_SUMMARY,FUND_TRANSACTION_SUMMARY,FUND_TRANSACTION_SUMMARY,RECORDS_RECEIVED,COUNT,
218,SEC_SILVER,FUND_TRANSACTION_SUMMARY,FUND_TRANSACTION_SUMMARY,FUND_TRANSACTION_SUMMARY,MARKED_FOR_INSERT,CDC,217
219,SEC_SILVER,FUND_TRANSACTION_SUMMARY,FUND_TRANSACTION_SUMMARY,FUND_TRANSACTION_SUMMARY,MARKED_FOR_UPDATE,CDC,217
220,SEC_SILVER,FUND_TRANSACTION_SUMMARY,FUND_TRANSACTION_SUMMARY,FUND_TRANSACTION_SUMMARY,MARKED_FOR_DELETE,CDC,
221,SEC_SILVER,FUND_TRANSACTION_SUMMARY,FUND_TRANSACTION_SUMMARY,FUND_TRANSACTION_SUMMARY,MARKED_FOR_SKIP,CDC,217
222,SEC_SILVER,FUND_TRANSACTION_SUMMARY,FUND_TRANSACTION_SUMMARY,FUND_TRANSACTION_SUMMARY,RECORDS_INSERTED,DML,218
223,SEC_SILVER,FUND_TRANSACTION_SUMMARY,FUND_TRANSACTION_SUMMARY,FUND_TRANSACTION_SUMMARY,RECORDS_UPDATED,DML,219
224,SEC_SILVER,FUND_TRANSACTION_SUMMARY,FUND_TRANSACTION_SUMMARY,FUND_TRANSACTION_SUMMARY,RECORDS_DELETED,DML,220
225,SEC_SILVER,FUND_TRANSACTION_SUMMARY,FUND_TRANSACTION_SUMMARY_KEY,FUND_TRANSACTION_SUMMARY_KEY,RECORDS_INSERTED,DML,218
226,SEC_SILVER,FUND_COMPOSITE_TRANSACTION_SUMMARY,FUND_COMPOSITE_TRANSACTION_SUMMARY,FUND_COMPOSITE_TRANSACTION_SUMMARY,RECORDS_RECEIVED,COUNT,
227,SEC_SILVER,FUND_COMPOSITE_TRANSACTION_SUMMARY,FUND_COMPOSITE_TRANSACTION_SUMMARY,FUND_COMPOSITE_TRANSACTION_SUMMARY,MARKED_FOR_INSERT,CDC,226
228,SEC_SILVER,FUND_COMPOSITE_TRANSACTION_SUMMARY,FUND_COMPOSITE_TRANSACTION_SUMMARY,FUND_COMPOSITE_TRANSACTION_SUMMARY,MARKED_FOR_UPDATE,CDC,226
229,SEC_SILVER,FUND_COMPOSITE_TRANSACTION_SUMMARY,FUND_COMPOSITE_TRANSACTION_SUMMARY,FUND_COMPOSITE_TRANSACTION_SUMMARY,MARKED_FOR_DELETE,CDC,
230,SEC_SILVER,FUND_COMPOSITE_TRANSACTION_SUMMARY,FUND_COMPOSITE_TRANSACTION_SUMMARY,FUND_COMPOSITE_TRANSACTION_SUMMARY,MARKED_FOR_SKIP,CDC,226
231,SEC_SILVER,FUND_COMPOSITE_TRANSACTION_SUMMARY,FUND_COMPOSITE_TRANSACTION_SUMMARY,FUND_COMPOSITE_TRANSACTION_SUMMARY,RECORDS_INSERTED,DML,227
232,SEC_SILVER,FUND_COMPOSITE_TRANSACTION_SUMMARY,FUND_COMPOSITE_TRANSACTION_SUMMARY,FUND_COMPOSITE_TRANSACTION_SUMMARY,RECORDS_UPDATED,DML,228
233,SEC_SILVER,FUND_COMPOSITE_TRANSACTION_SUMMARY,FUND_COMPOSITE_TRANSACTION_SUMMARY,FUND_COMPOSITE_TRANSACTION_SUMMARY,RECORDS_DELETED,DML,229
234,SEC_SILVER,FUND_COMPOSITE_TRANSACTION_SUMMARY,FUND_COMPOSITE_TRANSACTION_SUMMARY_KEY,FUND_COMPOSITE_TRANSACTION_SUMMARY_KEY,RECORDS_INSERTED,DML,227
235,SEC_SILVER,FUND_LEVERAGE_TRANSACTION,FUND_LEVERAGE_TRANSACTION_SILVER,FUND_LEVERAGE_TRANSACTION,RECORDS_RECEIVED,COUNT,
236,SEC_SILVER,FUND_LEVERAGE_TRANSACTION,FUND_LEVERAGE_TRANSACTION_SILVER,FUND_LEVERAGE_TRANSACTION,MARKED_FOR_INSERT,CDC,235
237,SEC_SILVER,FUND_LEVERAGE_TRANSACTION,FUND_LEVERAGE_TRANSACTION_SILVER,FUND_LEVERAGE_TRANSACTION,MARKED_FOR_UPDATE,CDC,235
238,SEC_SILVER,FUND_LEVERAGE_TRANSACTION,FUND_LEVERAGE_TRANSACTION_SILVER,FUND_LEVERAGE_TRANSACTION,MARKED_FOR_DELETE,CDC,
239,SEC_SILVER,FUND_LEVERAGE_TRANSACTION,FUND_LEVERAGE_TRANSACTION_SILVER,FUND_LEVERAGE_TRANSACTION,MARKED_FOR_SKIP,CDC,235
240,SEC_SILVER,FUND_LEVERAGE_TRANSACTION,FUND_LEVERAGE_TRANSACTION_SILVER,FUND_LEVERAGE_TRANSACTION,RECORDS_INSERTED,DML,236
241,SEC_SILVER,FUND_LEVERAGE_TRANSACTION,FUND_LEVERAGE_TRANSACTION_SILVER,FUND_LEVERAGE_TRANSACTION,RECORDS_UPDATED,DML,237
242,SEC_SILVER,FUND_LEVERAGE_TRANSACTION,FUND_LEVERAGE_TRANSACTION_SILVER,FUND_LEVERAGE_TRANSACTION,RECORDS_DELETED,DML,238
243,SEC_SILVER,FUND_LEVERAGE_TRANSACTION,FUND_LEVERAGE_TRANSACTION_KEY_SILVER,FUND_LEVERAGE_TRANSACTION_KEY,RECORDS_INSERTED,DML,236
244,SEC_SILVER,FUND_PERFORMANCE_CALC_INPUT,FUND_PERFORMANCE_CALC_INPUT,FUND_PERFORMANCE_CALC_INPUT,RECORDS_RECEIVED,COUNT,
245,SEC_SILVER,FUND_PERFORMANCE_CALC_INPUT,FUND_PERFORMANCE_CALC_INPUT,FUND_PERFORMANCE_CALC_INPUT,MARKED_FOR_INSERT,CDC,244
246,SEC_SILVER,FUND_PERFORMANCE_CALC_INPUT,FUND_PERFORMANCE_CALC_INPUT,FUND_PERFORMANCE_CALC_INPUT,RECORDS_INSERTED,DML,245
247,SEC_SILVER,FUND_PERFORMANCE_CALC_OUTPUT,FUND_PERFORMANCE_CALC_OUTPUT,FUND_PERFORMANCE_CALC_OUTPUT,RECORDS_EXPECTED,COUNT,
248,SEC_SILVER,FUND_PERFORMANCE_CALC_OUTPUT,FUND_PERFORMANCE_CALC_OUTPUT,FUND_PERFORMANCE_CALC_OUTPUT,RECORDS_FOUND,COUNT,247
249,SEC_SILVER,FUND_PERFORMANCE_CALC_OUTPUT,FUND_PERFORMANCE_CALC_OUTPUT,FUND_PERFORMANCE_CALC_OUTPUT,RECORDS_INSERTED,COUNT,248
250,SEC_SILVER,FUND_PERFORMANCE_SUMMARY,FUND_PERFORMANCE_SUMMARY,FUND_PERFORMANCE_SUMMARY,RECORDS_RECEIVED,COUNT,
251,SEC_SILVER,FUND_PERFORMANCE_SUMMARY,FUND_PERFORMANCE_SUMMARY,FUND_PERFORMANCE_SUMMARY,MARKED_FOR_INSERT,CDC,250
252,SEC_SILVER,FUND_PERFORMANCE_SUMMARY,FUND_PERFORMANCE_SUMMARY,FUND_PERFORMANCE_SUMMARY,MARKED_FOR_UPDATE,CDC,250
253,SEC_SILVER,FUND_PERFORMANCE_SUMMARY,FUND_PERFORMANCE_SUMMARY,FUND_PERFORMANCE_SUMMARY,MARKED_FOR_DELETE,CDC,
254,SEC_SILVER,FUND_PERFORMANCE_SUMMARY,FUND_PERFORMANCE_SUMMARY,FUND_PERFORMANCE_SUMMARY,MARKED_FOR_SKIP,CDC,250
255,SEC_SILVER,FUND_PERFORMANCE_SUMMARY,FUND_PERFORMANCE_SUMMARY,FUND_PERFORMANCE_SUMMARY,RECORDS_INSERTED,DML,251
256,SEC_SILVER,FUND_PERFORMANCE_SUMMARY,FUND_PERFORMANCE_SUMMARY,FUND_PERFORMANCE_SUMMARY,RECORDS_UPDATED,DML,252
257,SEC_SILVER,FUND_PERFORMANCE_SUMMARY,FUND_PERFORMANCE_SUMMARY,FUND_PERFORMANCE_SUMMARY,RECORDS_DELETED,DML,253
258,SEC_SILVER,FUND_PERFORMANCE_SUMMARY,FUND_PERFORMANCE_SUMMARY_KEY,FUND_PERFORMANCE_SUMMARY_KEY,RECORDS_INSERTED,DML,251
259,SEC_GOLD,MTL_TRANSACTION_TYPE_CATEGORY_XREF,MTL_TRANSACTION_TYPE_CATEGORY_XREF,MTL_TRANSACTION_TYPE_CATEGORY_XREF,RECORDS_EXPECTED,COUNT,
260,SEC_GOLD,MTL_TRANSACTION_TYPE_CATEGORY_XREF,MTL_TRANSACTION_TYPE_CATEGORY_XREF,MTL_TRANSACTION_TYPE_CATEGORY_XREF,RECORDS_FOUND,COUNT,259
261,SEC_GOLD,MTL_TRANSACTION_TYPE_CATEGORY_XREF,MTL_TRANSACTION_TYPE_CATEGORY_XREF,MTL_TRANSACTION_TYPE_CATEGORY_XREF,RECORDS_INSERTED,COUNT,260
262,SEC_GOLD,MTL_FUND_COMPOSITE_FUND_XREF,MTL_FUND_COMPOSITE_FUND_XREF,MTL_FUND_COMPOSITE_FUND_XREF,RECORDS_EXPECTED,COUNT,
263,SEC_GOLD,MTL_FUND_COMPOSITE_FUND_XREF,MTL_FUND_COMPOSITE_FUND_XREF,MTL_FUND_COMPOSITE_FUND_XREF,RECORDS_FOUND,COUNT,262
264,SEC_GOLD,MTL_FUND_COMPOSITE_FUND_XREF,MTL_FUND_COMPOSITE_FUND_XREF,MTL_FUND_COMPOSITE_FUND_XREF,RECORDS_INSERTED,COUNT,263
265,SEC_GOLD,MTL_PERFORMANCE_METRIC_VARIANT_CONFIG,MTL_PERFORMANCE_METRIC_VARIANT_CONFIG,MTL_PERFORMANCE_METRIC_VARIANT_CONFIG,RECORDS_EXPECTED,COUNT,
266,SEC_GOLD,MTL_PERFORMANCE_METRIC_VARIANT_CONFIG,MTL_PERFORMANCE_METRIC_VARIANT_CONFIG,MTL_PERFORMANCE_METRIC_VARIANT_CONFIG,RECORDS_FOUND,COUNT,265
267,SEC_GOLD,MTL_PERFORMANCE_METRIC_VARIANT_CONFIG,MTL_PERFORMANCE_METRIC_VARIANT_CONFIG,MTL_PERFORMANCE_METRIC_VARIANT_CONFIG,RECORDS_INSERTED,COUNT,266
268,SEC_GOLD,MTL_FUND_PERFORMANCE_SUMMARY,MTL_FUND_PERFORMANCE_SUMMARY,MTL_FUND_PERFORMANCE_SUMMARY,RECORDS_EXPECTED,COUNT,
269,SEC_GOLD,MTL_FUND_PERFORMANCE_SUMMARY,MTL_FUND_PERFORMANCE_SUMMARY,MTL_FUND_PERFORMANCE_SUMMARY,RECORDS_FOUND,COUNT,268
270,SEC_GOLD,MTL_FUND_PERFORMANCE_SUMMARY,MTL_FUND_PERFORMANCE_SUMMARY,MTL_FUND_PERFORMANCE_SUMMARY,RECORDS_INSERTED,COUNT,269
271,SEC_SILVER,PERFORMANCE_METRIC_VARIANT_TRANSACTION_CATEGORY_XREF,PERFORMANCE_METRIC_VARIANT_TRANSACTION_CATEGORY_XREF,PERFORMANCE_METRIC_VARIANT_TRANSACTION_CATEGORY_XREF,RECORDS_RECEIVED,COUNT,
272,SEC_SILVER,PERFORMANCE_METRIC_VARIANT_TRANSACTION_CATEGORY_XREF,PERFORMANCE_METRIC_VARIANT_TRANSACTION_CATEGORY_XREF,PERFORMANCE_METRIC_VARIANT_TRANSACTION_CATEGORY_XREF,MARKED_FOR_INSERT,CDC,271
273,SEC_SILVER,PERFORMANCE_METRIC_VARIANT_TRANSACTION_CATEGORY_XREF,PERFORMANCE_METRIC_VARIANT_TRANSACTION_CATEGORY_XREF,PERFORMANCE_METRIC_VARIANT_TRANSACTION_CATEGORY_XREF,MARKED_FOR_UPDATE,CDC,271
274,SEC_SILVER,PERFORMANCE_METRIC_VARIANT_TRANSACTION_CATEGORY_XREF,PERFORMANCE_METRIC_VARIANT_TRANSACTION_CATEGORY_XREF,PERFORMANCE_METRIC_VARIANT_TRANSACTION_CATEGORY_XREF,MARKED_FOR_DELETE,CDC,
275,SEC_SILVER,PERFORMANCE_METRIC_VARIANT_TRANSACTION_CATEGORY_XREF,PERFORMANCE_METRIC_VARIANT_TRANSACTION_CATEGORY_XREF,PERFORMANCE_METRIC_VARIANT_TRANSACTION_CATEGORY_XREF,MARKED_FOR_SKIP,CDC,271
276,SEC_SILVER,PERFORMANCE_METRIC_VARIANT_TRANSACTION_CATEGORY_XREF,PERFORMANCE_METRIC_VARIANT_TRANSACTION_CATEGORY_XREF,PERFORMANCE_METRIC_VARIANT_TRANSACTION_CATEGORY_XREF,RECORDS_INSERTED,DML,272
277,SEC_SILVER,PERFORMANCE_METRIC_VARIANT_TRANSACTION_CATEGORY_XREF,PERFORMANCE_METRIC_VARIANT_TRANSACTION_CATEGORY_XREF,PERFORMANCE_METRIC_VARIANT_TRANSACTION_CATEGORY_XREF,RECORDS_UPDATED,DML,273
278,SEC_SILVER,PERFORMANCE_METRIC_VARIANT_TRANSACTION_CATEGORY_XREF,PERFORMANCE_METRIC_VARIANT_TRANSACTION_CATEGORY_XREF,PERFORMANCE_METRIC_VARIANT_TRANSACTION_CATEGORY_XREF,RECORDS_DELETED,DML,274
279,SEC_SILVER,PERFORMANCE_METRIC_VARIANT_TRANSACTION_CATEGORY_XREF,PERFORMANCE_METRIC_VARIANT_TRANSACTION_CATEGORY_XREF_KEY,PERFORMANCE_METRIC_VARIANT_TRANSACTION_CATEGORY_XREF_KEY,RECORDS_INSERTED,DML,272
280,SEC_SILVER,FUND_TRANSACTION_DETAIL,FUND_TRANSACTION_DETAIL,FUND_TRANSACTION_DETAIL,RECORDS_RECEIVED,COUNT,
281,SEC_SILVER,FUND_TRANSACTION_DETAIL,FUND_TRANSACTION_DETAIL,FUND_TRANSACTION_DETAIL,MARKED_FOR_INSERT,CDC,280
282,SEC_SILVER,FUND_TRANSACTION_DETAIL,FUND_TRANSACTION_DETAIL,FUND_TRANSACTION_DETAIL,MARKED_FOR_UPDATE,CDC,280
283,SEC_SILVER,FUND_TRANSACTION_DETAIL,FUND_TRANSACTION_DETAIL,FUND_TRANSACTION_DETAIL,MARKED_FOR_DELETE,CDC,
284,SEC_SILVER,FUND_TRANSACTION_DETAIL,FUND_TRANSACTION_DETAIL,FUND_TRANSACTION_DETAIL,MARKED_FOR_SKIP,CDC,280
285,SEC_SILVER,FUND_TRANSACTION_DETAIL,FUND_TRANSACTION_DETAIL,FUND_TRANSACTION_DETAIL,RECORDS_INSERTED,DML,281
286,SEC_SILVER,FUND_TRANSACTION_DETAIL,FUND_TRANSACTION_DETAIL,FUND_TRANSACTION_DETAIL,RECORDS_UPDATED,DML,282
287,SEC_SILVER,FUND_TRANSACTION_DETAIL,FUND_TRANSACTION_DETAIL,FUND_TRANSACTION_DETAIL,RECORDS_DELETED,DML,283
288,SEC_SILVER,FUND_TRANSACTION_DETAIL,FUND_TRANSACTION_DETAIL_KEY,FUND_TRANSACTION_DETAIL_KEY,RECORDS_INSERTED,DML,281
289,SEC_GOLD,MTL_FUND_TRANSACTION_DETAIL,MTL_FUND_TRANSACTION_DETAIL,MTL_FUND_TRANSACTION_DETAIL,RECORDS_EXPECTED,COUNT,
290,SEC_GOLD,MTL_FUND_TRANSACTION_DETAIL,MTL_FUND_TRANSACTION_DETAIL,MTL_FUND_TRANSACTION_DETAIL,RECORDS_FOUND,COUNT,289
291,SEC_GOLD,MTL_FUND_TRANSACTION_DETAIL,MTL_FUND_TRANSACTION_DETAIL,MTL_FUND_TRANSACTION_DETAIL,RECORDS_INSERTED,COUNT,290
292,SEC_BRONZE,FUND_LEVERAGE_TRANSACTION_DETAIL,FUND_LEVERAGE_TRANSACTION_DETAIL,FUND_LEVERAGE_TRANSACTION_DETAIL,RECORDS_DELETED,COUNT,
293,SEC_BRONZE,FUND_LEVERAGE_TRANSACTION_DETAIL,FUND_LEVERAGE_TRANSACTION_DETAIL,FUND_LEVERAGE_TRANSACTION_DETAIL,RECORDS_INSERTED,COUNT,
294,SEC_SILVER,FUND_PERFORMANCE_SUMMARY_TRANSACTION_XREF,FUND_PERFORMANCE_SUMMARY_TRANSACTION_XREF,FUND_PERFORMANCE_SUMMARY_TRANSACTION_XREF,RECORDS_RECEIVED,COUNT,
295,SEC_SILVER,FUND_PERFORMANCE_SUMMARY_TRANSACTION_XREF,FUND_PERFORMANCE_SUMMARY_TRANSACTION_XREF,FUND_PERFORMANCE_SUMMARY_TRANSACTION_XREF,MARKED_FOR_INSERT,CDC,294
296,SEC_SILVER,FUND_PERFORMANCE_SUMMARY_TRANSACTION_XREF,FUND_PERFORMANCE_SUMMARY_TRANSACTION_XREF,FUND_PERFORMANCE_SUMMARY_TRANSACTION_XREF,MARKED_FOR_UPDATE,CDC,294
297,SEC_SILVER,FUND_PERFORMANCE_SUMMARY_TRANSACTION_XREF,FUND_PERFORMANCE_SUMMARY_TRANSACTION_XREF,FUND_PERFORMANCE_SUMMARY_TRANSACTION_XREF,MARKED_FOR_SKIP,CDC,
298,SEC_SILVER,FUND_PERFORMANCE_SUMMARY_TRANSACTION_XREF,FUND_PERFORMANCE_SUMMARY_TRANSACTION_XREF,FUND_PERFORMANCE_SUMMARY_TRANSACTION_XREF,RECORDS_INSERTED,DML,295
299,SEC_SILVER,FUND_PERFORMANCE_SUMMARY_TRANSACTION_XREF,FUND_PERFORMANCE_SUMMARY_TRANSACTION_XREF,FUND_PERFORMANCE_SUMMARY_TRANSACTION_XREF,RECORDS_UPDATED,DML,296
300,SEC_SILVER,FUND_PERFORMANCE_SUMMARY_TRANSACTION_XREF,FUND_PERFORMANCE_SUMMARY_TRANSACTION_XREF,FUND_PERFORMANCE_SUMMARY_TRANSACTION_XREF,MARKED_FOR_DELETE,CDC,
301,SEC_SILVER,FUND_PERFORMANCE_SUMMARY_TRANSACTION_XREF,FUND_PERFORMANCE_SUMMARY_TRANSACTION_XREF,FUND_PERFORMANCE_SUMMARY_TRANSACTION_XREF,RECORDS_DELETED,DML,300
302,SEC_SILVER,FUND_PERFORMANCE_SUMMARY_TRANSACTION_XREF,FUND_PERFORMANCE_SUMMARY_TRANSACTION_XREF_KEY,FUND_PERFORMANCE_SUMMARY_TRANSACTION_XREF_KEY,RECORDS_INSERTED,DML,295
303,SEC_GOLD,FUND_COMPOSITE_FUND_XREF_MTL,FUND_COMPOSITE_FUND_XREF_MTL,FUND_COMPOSITE_FUND_XREF_MTL,RECORDS_EXPECTED,COUNT,
304,SEC_GOLD,FUND_COMPOSITE_FUND_XREF_MTL,FUND_COMPOSITE_FUND_XREF_MTL,FUND_COMPOSITE_FUND_XREF_MTL,RECORDS_FOUND,COUNT,303
305,SEC_GOLD,FUND_COMPOSITE_FUND_XREF_MTL,FUND_COMPOSITE_FUND_XREF_MTL,FUND_COMPOSITE_FUND_XREF_MTL,RECORDS_INSERTED,COUNT,304
306,SEC_GOLD,FUND_PERFORMANCE_SUMMARY_MTL,FUND_PERFORMANCE_SUMMARY_MTL,FUND_PERFORMANCE_SUMMARY_MTL,RECORDS_EXPECTED,COUNT,
307,SEC_GOLD,FUND_PERFORMANCE_SUMMARY_MTL,FUND_PERFORMANCE_SUMMARY_MTL,FUND_PERFORMANCE_SUMMARY_MTL,RECORDS_FOUND,COUNT,306
308,SEC_GOLD,FUND_PERFORMANCE_SUMMARY_MTL,FUND_PERFORMANCE_SUMMARY_MTL,FUND_PERFORMANCE_SUMMARY_MTL,RECORDS_INSERTED,COUNT,307
309,SEC_GOLD,FUND_PERFORMANCE_SUMMARY_TRANSACTION_XREF_MTL,FUND_PERF_SUMMARY_TRANSACTION_XREF_MTL,FUND_PERFORMANCE_SUMMARY_TRANSACTION_XREF_MTL,RECORDS_EXPECTED,COUNT,
310,SEC_GOLD,FUND_PERFORMANCE_SUMMARY_TRANSACTION_XREF_MTL,FUND_PERF_SUMMARY_TRANSACTION_XREF_MTL,FUND_PERFORMANCE_SUMMARY_TRANSACTION_XREF_MTL,RECORDS_FOUND,COUNT,309
311,SEC_GOLD,FUND_PERFORMANCE_SUMMARY_TRANSACTION_XREF_MTL,FUND_PERF_SUMMARY_TRANSACTION_XREF_MTL,FUND_PERFORMANCE_SUMMARY_TRANSACTION_XREF_MTL,RECORDS_INSERTED,COUNT,310
312,SEC_GOLD,FUND_TRANSACTION_DETAIL_MTL,FUND_TRANSACTION_DETAIL_MTL,FUND_TRANSACTION_DETAIL_MTL,RECORDS_EXPECTED,COUNT,
313,SEC_GOLD,FUND_TRANSACTION_DETAIL_MTL,FUND_TRANSACTION_DETAIL_MTL,FUND_TRANSACTION_DETAIL_MTL,RECORDS_FOUND,COUNT,312
314,SEC_GOLD,FUND_TRANSACTION_DETAIL_MTL,FUND_TRANSACTION_DETAIL_MTL,FUND_TRANSACTION_DETAIL_MTL,RECORDS_INSERTED,COUNT,313
315,SEC_GOLD,PERFORMANCE_METRIC_VARIANT_CONFIG_MTL,PERFORMANCE_METRIC_VARIANT_CONFIG_MTL,PERFORMANCE_METRIC_VARIANT_CONFIG_MTL,RECORDS_EXPECTED,COUNT,
316,SEC_GOLD,PERFORMANCE_METRIC_VARIANT_CONFIG_MTL,PERFORMANCE_METRIC_VARIANT_CONFIG_MTL,PERFORMANCE_METRIC_VARIANT_CONFIG_MTL,RECORDS_FOUND,COUNT,315
